,Link to PDF,Dates of Breach,Name of Entity,State Reported
2107,https://www.doj.nh.gov/consumer/security-breaches/documents/showtix4u-20170329.pdf,"March 29, 2017","ShowTix4U, ",New Hampshire
2108,https://www.doj.nh.gov/consumer/security-breaches/documents/shumsky-20130529.pdf,"May 29, 2013","Shumsky Promotional Agency,  ",New Hampshire
2109,https://www.doj.nh.gov/consumer/security-breaches/documents/shutterfly-20180328.pdf,"March 28, 2018","Shutterfly, Inc., ",New Hampshire
2110,https://www.doj.nh.gov/consumer/security-breaches/documents/siemens-healthcare-20080403.pdf,"April 03, 2008","Siemens Healthcare Diagnostics Inc., ",New Hampshire
2111,https://www.doj.nh.gov/consumer/security-breaches/documents/sierra-nevada-brewing-20180827.pdf,"August 27, 2018","Sierra Nevada Brewing Company, ",New Hampshire
2112,https://www.doj.nh.gov/consumer/security-breaches/documents/signature-hardware-20170607.pdf,"June 07, 2017","Signature Hardware, Inc., ",New Hampshire
2113,https://www.doj.nh.gov/consumer/security-breaches/documents/signature-hardware-20170602.pdf,"June 02, 2017","Signature Hardware, Inc., ",New Hampshire
2114,https://www.doj.nh.gov/consumer/security-breaches/documents/sikorsky-20110808.pdf,"August 08, 2011","Sikorsky, ",New Hampshire
2115,https://www.doj.nh.gov/consumer/security-breaches/documents/silicon-labs-20160404.pdf,"April 04, 2016","Silicon Labratories, Inc., ",New Hampshire
2116,https://www.doj.nh.gov/consumer/security-breaches/documents/simma-flottemesch20180719.pdf,"July 19, 2018","Simma Flottemesch & Orensteinin, ",New Hampshire
2117,https://www.doj.nh.gov/consumer/security-breaches/documents/simms-fishing-products-20141125.pdf,"November 25, 2014","Simms Fishing Products, ",New Hampshire
2118,https://www.doj.nh.gov/consumer/security-breaches/documents/single-digits-20160519.pdf,"May 19, 2016","Single Digits, ",New Hampshire
2119,https://www.doj.nh.gov/consumer/security-breaches/documents/sirius-xm-20161110.pdf,"November 10, 2016","Sirius XM Radio Inc., ",New Hampshire
2120,https://www.doj.nh.gov/consumer/security-breaches/documents/sirius-xm-20160317.pdf,"March 17, 2016","Sirius XM Radio Inc., ",New Hampshire
2121,https://www.doj.nh.gov/consumer/security-breaches/documents/sirius-xm-radio-20120406.pdf,"April 06, 2012","Sirius XM Radio Inc., ",New Hampshire
2122,https://www.doj.nh.gov/consumer/security-breaches/documents/six-red-marbles-20141222.pdf,"December 22, 2014","Six Red Marbles, LLC, ",New Hampshire
2123,https://www.doj.nh.gov/consumer/security-breaches/documents/sk-mens-store-20071210.pdf,"December 10, 2007","SK Men's Store, ",New Hampshire
2124,https://www.doj.nh.gov/consumer/security-breaches/documents/smartphone-experts-20130807.pdf,"August 07, 2013","Smartphone Experts, ",New Hampshire
2125,https://www.doj.nh.gov/consumer/security-breaches/documents/smartypig-20171109.pdf,"November 09, 2017","SmartyPig LLC dba Q2 Labs, ",New Hampshire
2126,https://www.doj.nh.gov/consumer/security-breaches/documents/smith-freed-eberhard-20180921.pdf,"September 21, 2018","Smith Freed & Eberhard, PC, ",New Hampshire
2127,https://www.doj.nh.gov/consumer/security-breaches/documents/smith-nephew-20160324.pdf,"March 24, 2016","Smith & Nephew PLC d/b/a Blue Belt Technologies, ",New Hampshire
2128,https://www.doj.nh.gov/consumer/security-breaches/documents/snelling-staffing-20140422.pdf,"April 22, 2014","Snelling Staffing, LLC, ",New Hampshire
2129,https://www.doj.nh.gov/consumer/security-breaches/documents/society-manufacturing-engineers-20110816.pdf,"August 16, 2011","Society of Manufacturing Engineers, ",New Hampshire
2130,https://www.doj.nh.gov/consumer/security-breaches/documents/solera-holding-20170413.pdf,"April 13, 2017","Solera Holding, Inc., ",New Hampshire
2131,https://www.doj.nh.gov/consumer/security-breaches/documents/solera-holding-20170331.pdf,"March 31, 2017","Solera Holding, Inc., ",New Hampshire
2132,https://www.doj.nh.gov/consumer/security-breaches/documents/solera-national-bank-20180626.pdf,"June 26, 2018",Solera National Bank ,New Hampshire
2133,https://www.doj.nh.gov/consumer/security-breaches/documents/solutionsiq2-20170310.pdf,"March 10, 2017","SolutionsIQ, Inc., ",New Hampshire
2134,https://www.doj.nh.gov/consumer/security-breaches/documents/sonic-20171005.pdf,"October 05, 2017","Sonic Corp., ",New Hampshire
2135,https://www.doj.nh.gov/consumer/security-breaches/documents/sony-20141212.pdf,"December 12, 2014","Sony, ",New Hampshire
2136,https://www.doj.nh.gov/consumer/security-breaches/documents/sony-20110426.pdf,"April 26, 2011","Sony, ",New Hampshire
2137,https://www.doj.nh.gov/consumer/security-breaches/documents/sony-20100621.pdf,"June 21, 2010","Sony, ",New Hampshire
2138,https://www.doj.nh.gov/consumer/security-breaches/documents/sony-20090528.pdf,"May 28, 2009","Sony, ",New Hampshire
2139,https://www.doj.nh.gov/consumer/security-breaches/documents/sony-online-20110502.pdf,"May 02, 2011","Sony Online Entertainment, ",New Hampshire
2140,https://www.doj.nh.gov/consumer/security-breaches/documents/sorenson-communications-20140321.pdf,"March 21, 2014","Sorenson Communications, ",New Hampshire
2141,https://www.doj.nh.gov/consumer/security-breaches/documents/sos-international-20161020.pdf,"October 20, 2016","SOS International, ",New Hampshire
2142,https://www.doj.nh.gov/consumer/security-breaches/documents/sourcebooks-20141017.pdf,"October 17, 2014","Sourcebooks, ",New Hampshire
2143,https://www.doj.nh.gov/consumer/security-breaches/documents/sourcefire-20121115.pdf,"November 15, 2012","Sourcefire, Inc., ",New Hampshire
2144,https://www.doj.nh.gov/consumer/security-breaches/documents/south-carolina-revenue-20121126.pdf,"November 26, 2012","South Carolina Department of Revenue, ",New Hampshire
2145,https://www.doj.nh.gov/consumer/security-breaches/documents/south-loop-cpa-20160428.pdf,"April 28, 2016","South Loop CPA, ",New Hampshire
2146,https://www.doj.nh.gov/consumer/security-breaches/documents/south-orange-arts-center-20130529.pdf,"May 29, 2013","South Orange Performing Arts Center (SOPAC), ",New Hampshire
2147,https://www.doj.nh.gov/consumer/security-breaches/documents/south-shore-hospital-20100909.pdf,"September 09, 2010","South Shore Hospital, ",New Hampshire
2148,https://www.doj.nh.gov/consumer/security-breaches/documents/south-shore-hospital-20100719.pdf,"July 19, 2010","South Shore Hospital, ",New Hampshire
2149,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-national-bancorp-20180121.pdf,"January 24, 2018","Southern National Bancorp of Virginia, Inc. dba Sonabank, ",New Hampshire
2150,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-national-bancorp-20171031.pdf,"Ocotber 31, 2017","Southern National Bancorp of Virginia, Inc. dba Sonabank, ",New Hampshire
2151,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-nh-health-systems-20170623.pdf,"June 23, 2017","Southern New Hampshire Health Systems, ",New Hampshire
2152,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-nh-medical-center-20110523.pdf,"May 23, 2011","Southern New Hampshire Medical Center, ",New Hampshire
2153,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-nh-university-20170727.pdf,"July 27, 2017","Southern New Hampshire University, ",New Hampshire
2154,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-nh-university-20170403.pdf,"April 03, 2017","Southern New Hampshire University, ",New Hampshire
2155,https://www.doj.nh.gov/consumer/security-breaches/documents/southern-tide-20170615.pdf,"June 15, 2017","Southern Tide, ",New Hampshire
2156,https://www.doj.nh.gov/consumer/security-breaches/documents/southwest-airlines-20180608.pdf,"June 08, 2018","Southwest Airlines Co., ",New Hampshire
2157,https://www.doj.nh.gov/consumer/security-breaches/documents/southwest-airlines-20180420.pdf,"April 20, 2018","Southwest Airlines Co., ",New Hampshire
2158,https://www.doj.nh.gov/consumer/security-breaches/documents/sovereign-bank-20110617.pdf,"June 17, 2011","Sovereign Bank, ",New Hampshire
2159,https://www.doj.nh.gov/consumer/security-breaches/documents/sovereign-bank-20101222.pdf,"December 22, 2010","Sovereign Bank, ",New Hampshire
2160,https://www.doj.nh.gov/consumer/security-breaches/documents/sovereign-bank-20100819.pdf,"August 19, 2010","Sovereign Bank, ",New Hampshire
2161,https://www.doj.nh.gov/consumer/security-breaches/documents/sp-industries-20180508.pdf,"May 08, 2018","SP Industries, ",New Hampshire
2162,https://www.doj.nh.gov/consumer/security-breaches/documents/spark-pay-20171016.pdf,"October 16, 2017","Spark Pay Online Store, ",New Hampshire
2163,https://www.doj.nh.gov/consumer/security-breaches/documents/spark-pay-20170706.pdf,"July 06, 2017","Spark Pay Online Store, ",New Hampshire
2164,https://www.doj.nh.gov/consumer/security-breaches/documents/spaulding-youth-center-20170331.pdf,"March 31, 2017","Spaulding Youth Center, ",New Hampshire
2165,https://www.doj.nh.gov/consumer/security-breaches/documents/speare-memorial-20110429.pdf,"April 29, 2011","Speare Memorial Hospital, ",New Hampshire
2166,https://www.doj.nh.gov/consumer/security-breaches/documents/special-olympics-kentucky-20181226.pdf,"December 26, 2018","Special Olympics Kentucky,   ",New Hampshire
2167,https://www.doj.nh.gov/consumer/security-breaches/documents/specialty-equipment-20160726.pdf,"July 26, 2016","Specialty Equipment Market Association, ",New Hampshire
2168,https://www.doj.nh.gov/consumer/security-breaches/documents/speedy-recovery-20120217.pdf,"February 17, 2012","Speedy Recovery Services, ",New Hampshire
2169,https://www.doj.nh.gov/consumer/security-breaches/documents/spinnaker-trust-20180629.pdf,"June 29, 2018","Spinnaker Trust, ",New Hampshire
2170,https://www.doj.nh.gov/consumer/security-breaches/documents/spiraledge-20170120.pdf,"January 20, 2017","Spiraledge, Inc., ",New Hampshire
2171,https://www.doj.nh.gov/consumer/security-breaches/documents/sportsmem-20170718.pdf,"July 18, 2017","Sportsmem, Inc., ",New Hampshire
2172,https://www.doj.nh.gov/consumer/security-breaches/documents/sprechman-20121113.pdf,"November 13, 2012","Sprechman & Associates, P.A., ",New Hampshire
2173,https://www.doj.nh.gov/consumer/security-breaches/documents/springfield-armory-20161118.pdf,"November 18, 2016","Springfield Armory, ",New Hampshire
2174,https://www.doj.nh.gov/consumer/security-breaches/documents/springfield-township-20170602.pdf,"June 02, 2017","Springfield Township, ",New Hampshire
2175,https://www.doj.nh.gov/consumer/security-breaches/documents/springstone-financial-20181218.pdf,"December 18, 2018","Springstone Financial,   ",New Hampshire
2176,https://www.doj.nh.gov/consumer/security-breaches/documents/sprint-nextel-20090612.pdf,"June 12, 2009","Sprint Nextel, ",New Hampshire
2177,https://www.doj.nh.gov/consumer/security-breaches/documents/sprint-nextel-20090330.pdf,"March 30, 2009","Sprint Nextel, ",New Hampshire
2178,https://www.doj.nh.gov/consumer/security-breaches/documents/spx-20080415.pdf,"April 15, 2008","SPX, ",New Hampshire
2179,https://www.doj.nh.gov/consumer/security-breaches/documents/squire-patton-20180326.pdf,"March 26, 2018","Squire Patton Boggs LLP, ",New Hampshire
2180,https://www.doj.nh.gov/consumer/security-breaches/documents/sra-international-20090121.pdf,"January 21, 2009","SRA International, ",New Hampshire
2181,https://www.doj.nh.gov/consumer/security-breaches/documents/sri-20150402.pdf,"April 02, 2015","SRI Incorporated, ",New Hampshire
2182,https://www.doj.nh.gov/consumer/security-breaches/documents/sri-international-20170907.pdf,"September 07, 2017","SRI International, ",New Hampshire
2183,https://www.doj.nh.gov/consumer/security-breaches/documents/st-anselm-college-20100915.pdf,"September 15, 2010","St. Anselm College, ",New Hampshire
2184,https://www.doj.nh.gov/consumer/security-breaches/documents/st-anselm-college-20100528.pdf,"May 28, 2010","St. Anselm College, ",New Hampshire
2185,https://www.doj.nh.gov/consumer/security-breaches/documents/st-francis-college-20140812.pdf,"August 12, 2014","St. Francis College, ",New Hampshire
2186,https://www.doj.nh.gov/consumer/security-breaches/documents/st-joseph-health-20140203.pdf,"February 03, 2014","St. Joseph Health System, ",New Hampshire
2187,https://www.doj.nh.gov/consumer/security-breaches/documents/st-marys-bank-20130712.pdf,"July 12, 2013","St. Mary's Bank, ",New Hampshire
2188,https://www.doj.nh.gov/consumer/security-breaches/documents/st-marys-bank-20180531.pdf,"May 31, 2018","St. Mary's Health, Inc. dba St. Vincent Evansville, ",New Hampshire
2189,https://www.doj.nh.gov/consumer/security-breaches/documents/stamford-podiatry-20160524.pdf,"May 24, 2016","Stamford Podiatry Group, PC, ",New Hampshire
2190,https://www.doj.nh.gov/consumer/security-breaches/documents/staminus-communications-20160411.pdf,"April 11, 2016","Staminus Communications, ",New Hampshire
2191,https://www.doj.nh.gov/consumer/security-breaches/documents/stampauctionnetwork-20171011.pdf,"October 11, 2017","StampAuctionNetwork, ",New Hampshire
2192,https://www.doj.nh.gov/consumer/security-breaches/documents/stanadyne-20190220.pdf,"February 20, 2019","Stanadyne LLC, ",New Hampshire
2193,https://www.doj.nh.gov/consumer/security-breaches/documents/stanadyne-20080709.pdf,"July 09, 2008","Stanadyne Corporation, ",New Hampshire
2194,https://www.doj.nh.gov/consumer/security-breaches/documents/standardaero-20120403.pdf,"April 03, 2012","StandardAero, ",New Hampshire
2195,https://www.doj.nh.gov/consumer/security-breaches/documents/standard-international-20170721.pdf,"July 21, 2017","Standard International Management LLC, ",New Hampshire
2196,https://www.doj.nh.gov/consumer/security-breaches/documents/standex-international-20170808.pdf,"August 08, 2017","Standex International Corporation, ",New Hampshire
2197,https://www.doj.nh.gov/consumer/security-breaches/documents/stanford-university-20160616.pdf,"June 16, 2016","Stanford University, ",New Hampshire
2198,https://www.doj.nh.gov/consumer/security-breaches/documents/stanley-towers-20070206.pdf,"February 06, 2007","Stanley and Towers Perrin, ",New Hampshire
2199,https://www.doj.nh.gov/consumer/security-breaches/documents/stanley-black-decker-20130415.pdf,"April 15, 2013","Stanley Black & Decker, ",New Hampshire
2200,https://www.doj.nh.gov/consumer/security-breaches/documents/stanley-black-decker-20130308.pdf,"March 08, 2013","Stanley Black & Decker, ",New Hampshire
2201,https://www.doj.nh.gov/consumer/security-breaches/documents/stanley-works-20090128.pdf,"January 28, 2009","Stanley Works, ",New Hampshire
2202,https://www.doj.nh.gov/consumer/security-breaches/documents/stanwich-mortgage-20190219.pdf,"February 19, 2019","Stanwich Mortgage Loan Trust A, C, and D, ",New Hampshire
2203,https://www.doj.nh.gov/consumer/security-breaches/documents/staples-20141219.pdf,"December 19, 2014","Staples, Inc., ",New Hampshire
2204,https://www.doj.nh.gov/consumer/security-breaches/documents/star-title-20181108.pdf,"November 08, 2018","Star Title Partners of Palm Harbor, ",New Hampshire
2205,https://www.doj.nh.gov/consumer/security-breaches/documents/star-title-20181030.pdf,"October 30, 2018","Star Title Partners of Palm Harbor, ",New Hampshire
2206,https://www.doj.nh.gov/consumer/security-breaches/documents/starling-insurance-20080305.pdf,"March 05, 2008","Starling Insurance, ",New Hampshire
2207,https://www.doj.nh.gov/consumer/security-breaches/documents/starwood-property-20170707.pdf,"July 07, 2017","Starwood Property Trust and Starwood Mortgage Capital, ",New Hampshire
2208,https://www.doj.nh.gov/consumer/security-breaches/documents/statacorp-20181119.pdf,"November 19, 2018","StataCorp LLC,   ",New Hampshire
2209,https://www.doj.nh.gov/consumer/security-breaches/documents/state-industrial-20140127.pdf,"January 27, 2014","State Industrial, ",New Hampshire
2210,https://www.doj.nh.gov/consumer/security-breaches/documents/state-industrial-products-20170804.pdf,"August 04, 2017","State Industrial Products, ",New Hampshire
2211,https://www.doj.nh.gov/consumer/security-breaches/documents/state-street-20161129.pdf,"November 29, 2016","State Street, ",New Hampshire
2212,https://www.doj.nh.gov/consumer/security-breaches/documents/stax-20170109.pdf,"January 09, 2017","Stax Inc., ",New Hampshire
2213,https://www.doj.nh.gov/consumer/security-breaches/documents/steel-technologies-20170728.pdf,"July 28, 2017","Steel Technologies LLC Hydro Flask, ",New Hampshire
2214,https://www.doj.nh.gov/consumer/security-breaches/documents/stein-eriksen-20180601.pdf,"June 01, 2018","Stein Eriksen Lodge Hotel, ",New Hampshire
2215,https://www.doj.nh.gov/consumer/security-breaches/documents/stein-mart-20181114.pdf,"November 14, 2018","Stein Mart, Inc. (Stein Mart), ",New Hampshire
